date,P_close,Y_close,spread,beta,P_position,Y_position,daily_return
2020-11-03,6358.0,7346.0,-988.0,1.0,10,-10,-0.00068698
2020-11-04,6406.0,7400.0,-994.0,1.0,10,-10,-0.00029462
2020-11-05,6482.0,7406.0,-924.0,1.0,10,-10,0.00343827
2020-11-06,6524.0,7508.0,-1734.800000000001,1.1,10,-10,-0.00293699
2020-11-09,6384.0,7388.0,-1742.800000000001,1.1,10,-10,-0.00098188
2020-11-10,6450.0,7430.0,-980.0,1.0,10,-10,0.00117941
2020-11-11,6644.0,7600.0,-956.0,1.0,10,-10,0.00117802
2020-11-12,6628.0,7546.0,-918.0,1.0,10,-10,0.00186301
2020-11-13,6670.0,7612.0,-1703.2000000000007,1.1,10,-10,-0.00117445
2020-11-16,6730.0,7742.0,-1786.2000000000007,1.1,10,-10,-0.00342951
2020-11-17,6866.0,7856.0,-990.0,1.0,10,-10,0.00108156
2020-11-18,6814.0,7832.0,-1018.0,1.0,10,-10,-0.00137504
2020-11-19,6996.0,7984.0,-988.0,1.0,10,-10,0.00147528
2020-11-20,6778.0,7916.0,-1138.0,1.0,10,-10,-0.00736555
2020-11-23,6636.0,7724.0,-1088.0,1.0,10,-10,0.0024734
2020-11-24,6720.0,7712.0,-220.80000000000018,0.9,10,-10,0.00473721
2020-11-25,6730.0,7794.0,-1064.0,1.0,10,-10,-0.00353616
2020-11-26,6682.0,7790.0,-1108.0,1.0,10,-10,-0.00216865
2020-11-27,6750.0,7760.0,-234.0,0.9,10,-10,0.00484068
2020-11-30,6614.0,7726.0,-1112.0,1.0,10,-10,-0.00501399
2020-12-01,6662.0,7724.0,-289.60000000000036,0.9,10,-10,0.00247022
2020-12-02,6514.0,7676.0,-394.40000000000055,0.9,10,-10,-0.00492827
2020-12-03,6662.0,7860.0,-412.0,0.9,10,-10,-0.00178297
2020-12-04,6724.0,7942.0,-423.8000000000002,0.9,10,-10,-0.00099231
2020-12-07,6774.0,7948.0,415.59999999999945,0.8,10,-10,0.00218524
2020-12-08,6644.0,7244.0,848.7999999999993,0.8,10,-10,0.0284453
2020-12-09,6356.0,7266.0,1269.8000000000002,0.7,10,-10,-0.01493754
2020-12-10,6356.0,7254.0,1278.2000000000007,0.7,10,-10,0.000587
2020-12-11,6568.0,7422.0,1372.6000000000004,0.7,10,-10,0.00215105
2020-12-14,6642.0,7504.0,1389.2000000000007,0.7,10,-10,-0.00039026
2020-12-15,6580.0,7458.0,2105.2,0.6,10,-10,-0.00078083
2020-12-16,6720.0,7558.0,2185.2,0.6,10,-10,0.00195359
2020-12-17,6672.0,7572.0,2128.8,0.6,10,-10,-0.00302217
2020-12-18,6786.0,7720.0,2926.0,0.5,10,-10,-0.00166234
2020-12-21,6780.0,7700.0,2930.0,0.5,10,-10,0.00068563
2020-12-22,6572.0,7508.0,2818.0,0.5,10,-10,-0.00078304
2020-12-23,6686.0,7662.0,2855.0,0.5,10,-10,-0.00195914
2020-12-24,6938.0,7860.0,3008.0,0.5,10,-10,0.00265004
2020-12-25,7036.0,7940.0,3066.0,0.5,10,-10,0.00088101
2020-12-28,6832.0,7740.0,2188.0,0.6,10,-10,-0.00019561
2020-12-29,6796.0,7712.0,2168.8,0.6,10,-10,-0.00039129
2020-12-30,6914.0,7840.0,2210.0,0.6,10,-10,-0.00048931
2020-12-31,6938.0,7894.0,2201.6000000000004,0.6,10,-10,-0.00146864
2021-01-04,7026.0,7984.0,2235.6000000000004,0.6,10,-10,-9.805e-05
2021-01-05,7024.0,7962.0,2246.8,0.6,10,-10,0.00098063
2021-01-06,7238.0,8134.0,2357.6000000000004,0.6,10,-10,0.0020573
2021-01-07,7296.0,8164.0,1581.2000000000007,0.7,10,-10,0.00136872
2021-01-08,7246.0,8148.0,727.5999999999995,0.8,10,-10,-0.00165974
2021-01-11,7120.0,8058.0,673.5999999999995,0.8,10,-10,-0.0017603
2021-01-12,7106.0,8008.0,699.5999999999995,0.8,10,-10,0.0017634
2021-01-13,7046.0,7978.0,663.5999999999995,0.8,10,-10,-0.00146692
2021-01-14,6794.0,7748.0,595.5999999999995,0.8,10,-10,-0.00107732
