date,J-JM,OI-Y,L-MA,P-Y
2022-08-25,-0.00121675,-0.00080764,0.00106713,0.0
2022-08-26,0.00164646,-0.00481652,0.00055577,0.0
2022-08-29,0.00181083,-0.00204321,-0.00098345,0.0
2022-08-30,-0.00034581,0.0,-0.00136724,0.0
2022-08-31,0.00049559,0.0,0.00191676,0.0
2022-09-01,-0.00128006,0.0,-0.00416326,0.0
2022-09-02,0.00052545,0.00082986,-0.0007227,0.0
2022-09-05,-0.000454,-0.00323586,-0.00522732,0.0
2022-09-06,-0.00101399,0.00026656,0.00084666,0.0
2022-09-07,-0.00052844,0.00660851,-0.00193095,0.0
2022-09-08,-0.00048114,0.0,0.00149247,0.0
2022-09-09,-0.0003466,0.0,-0.00182141,0.0
2022-09-13,0.0,0.0,0.00043314,0.0
2022-09-14,0.0,-0.00127895,0.00146468,0.0
2022-09-15,0.0,-0.00492296,0.00172929,0.0
2022-09-16,0.0,-0.00242609,0.00061523,0.00012079
2022-09-19,0.0,-0.00381488,0.00012848,0.00126493
2022-09-20,0.0,0.00057442,-0.00334912,-0.00473749
2022-09-21,0.0,0.00875493,0.0015559,0.00476004
2022-09-22,0.0,0.00369922,0.0003585,0.00221083
2022-09-23,0.0,0.00226805,-0.00328044,-0.002311
2022-09-26,0.0,-0.01470899,0.00734766,-0.00758078
2022-09-27,0.0,0.00042925,0.00442037,-0.00519855
2022-09-28,0.0,0.01121833,0.00127563,-0.00703872
2022-09-29,0.0,-0.0009081,-0.00424061,-0.0032221
2022-09-30,4.952e-05,0.01009286,0.00423125,0.0
2022-10-10,0.00012304,-0.011473,-0.01070192,0.0108828
2022-10-11,0.00157478,-0.00540483,0.00172016,0.00298453
2022-10-12,0.00117923,-0.00416622,0.00319566,-0.00913951
2022-10-13,-0.00039261,0.0030061,0.00614211,-0.00622071
2022-10-14,-0.00031912,-0.005956,7.278e-05,0.004317
2022-10-17,0.0019399,-0.00183399,-0.00057312,0.00365367
2022-10-18,9.803e-05,0.00191432,0.00086472,0.00877973
2022-10-19,-0.00088221,0.00499269,0.00193712,0.00626214
2022-10-20,0.00235463,-0.00766201,0.00186076,0.00105477
2022-10-21,0.0,-0.00539134,-0.00374179,-0.00115903
2022-10-24,0.00061175,-0.0013745,4.547e-05,-0.00337563
2022-10-25,-0.00217648,-0.00039741,-0.00178236,0.00825598
2022-10-26,7.352e-05,0.00589563,-0.00155779,-0.00356929
2022-10-27,0.00044112,0.00472356,-0.0030292,0.00632131
2022-10-28,0.00132276,0.00537298,-0.00208662,0.0015704
2022-10-31,0.00171243,-0.00428495,0.00433786,0.00836234
2022-11-01,0.00046401,0.00536726,-0.00208195,0.00549411
2022-11-02,-0.00082704,-0.00627287,-0.00172943,-0.00185573
2022-11-03,0.00127424,-0.00355915,-5.5e-05,-0.00371836
2022-11-04,0.00158107,0.01004166,-0.00017417,0.00051837
2022-11-07,-0.0008039,0.0069488,0.00236543,-0.00031086
2022-11-08,-0.00077529,0.00614355,0.00185678,0.00507893
2022-11-09,-0.00046358,0.01011401,-0.00826244,0.00082502
2022-11-10,0.0003271,0.00858767,0.00202528,0.0014426
2022-11-11,0.00035628,-0.00653829,-0.00104734,0.00658524
2022-11-14,-0.00073669,0.0100393,-0.00077254,-0.0048044
2022-11-15,0.00046382,0.00575203,0.0011597,-0.00338959
2022-11-16,-0.00108338,-0.00850092,-0.00102046,-0.00793594
2022-11-17,0.00032732,0.0065711,-0.00313812,-0.00810331
2022-11-18,0.00010833,-0.01007654,0.0009047,-0.00199001
2022-11-21,0.00030456,-0.01278177,0.00305292,-0.00019479
2022-11-22,0.0002906,-0.00187641,0.00032183,0.00457532
2022-11-23,0.0,-0.00435207,-0.00464211,0.00505724
2022-11-24,0.0,-0.00434277,-0.00041558,0.00369068
2022-11-25,0.0,-0.00826828,0.00226355,0.00249629
2022-11-28,0.0,0.01039284,1.844e-05,-0.00362662
2022-11-29,0.0,-0.01075907,-0.00116146,0.00934324
2022-11-30,0.0,-0.00043045,-0.00306392,-0.00097602
2022-12-01,0.0,-0.00671794,-0.00438784,0.00081615
2022-12-02,0.0,0.01283308,-1.86e-05,0.0
2022-12-05,0.0,-0.00731501,-0.00450954,0.0
2022-12-06,0.0,0.00195482,-0.00072853,0.0
2022-12-07,0.0,-0.00291695,0.00047669,0.0
2022-12-08,-0.00162724,0.00241712,0.00151348,0.0
2022-12-09,0.00026397,0.00868831,-0.00429105,0.0
2022-12-12,0.0001124,0.02418033,0.00044032,0.0
2022-12-13,0.0026729,0.00122262,0.00454176,0.0
2022-12-14,0.00128415,-0.03697597,-0.00023305,0.0
2022-12-15,0.00307607,0.00612871,0.00056878,0.0
2022-12-16,0.00142414,-0.00194771,-0.00032616,0.0
2022-12-19,0.00270614,-0.00378823,0.00195762,0.0
2022-12-20,0.00129989,0.00168046,-0.00505197,0.0
2022-12-21,-0.00160224,-0.0006488,0.00162708,0.0
2022-12-22,0.00235888,-0.00531592,-0.00126968,0.0
2022-12-23,-0.00054975,-0.00039647,0.00519734,0.0
2022-12-26,-0.00112906,0.0,-0.00207377,0.0
2022-12-27,-0.00038161,0.0,-0.00272107,0.0
2022-12-28,0.00151011,0.0,0.00251358,-0.00021307
2022-12-29,-0.00031845,0.0,0.00562039,0.00106888
2022-12-30,0.00024857,0.0,0.00088052,-0.00757685
2023-01-03,0.00042463,0.0,-0.00065749,0.00281387
2023-01-04,-0.00035452,0.0,0.00348423,2.063e-05
2023-01-05,-0.00012545,0.0,0.00224396,0.00352803
2023-01-06,-0.00213294,0.0,-0.00089373,-0.00187089
2023-01-09,-0.00084388,0.0,-0.00175217,0.00539661
2023-01-10,-0.00063163,0.0,0.00326106,0.00622811
2023-01-11,-0.00239492,0.0,-0.00280848,-0.00016288
2023-01-12,-0.00139574,0.0,-0.00395217,-0.00046837
2023-01-13,0.0002528,0.0,-0.00394931,0.00344308
2023-01-16,-0.00053463,0.0,-0.00490502,-2.03e-05
2023-01-17,-0.00128624,0.0,0.00327366,-6.091e-05
2023-01-18,0.0001972,0.0,-0.00193914,0.00166501
2023-01-19,-0.00028722,0.0,0.00219512,0.00060814
2023-01-20,-0.00056,0.0,0.00012117,-0.00145864
2023-01-30,-0.00037347,0.0,-0.0014445,-0.00251578
2023-01-31,-0.00024894,0.0,0.00524504,0.00500356
2023-02-01,0.00055114,0.0,-0.00078915,4.048e-05
2023-02-02,0.0,0.0,-0.00122647,0.00084453
2023-02-03,0.0,-0.00841501,0.00083726,-0.0034845
2023-02-06,0.0,-0.00103135,0.00360649,-0.00075858
2023-02-07,0.0,0.00510363,0.00137999,0.0
2023-02-08,0.0,0.00242257,-0.00233073,0.0
2023-02-09,0.0,-0.00139203,-0.00217857,0.0
2023-02-10,0.0,0.00133589,-0.00053886,0.0
2023-02-13,0.0,-0.0033546,-0.00390422,0.0
2023-02-14,0.0,0.0003007,-0.00043861,0.0
2023-02-15,0.0,0.00136728,-0.00050416,0.0
2023-02-16,0.0,-0.00129763,-9.341e-05,0.0
2023-02-17,0.0,0.00058178,-0.00187772,0.0
2023-02-20,0.0,0.00310104,-0.00251769,0.0
2023-02-21,0.0,-8.258e-05,-0.00079756,0.0
2023-02-22,0.0,0.0,0.00317401,0.0
2023-02-23,0.0,0.00386701,0.00343543,0.0
2023-02-24,0.0,0.00102981,0.000681,0.0
2023-02-27,0.0,0.00071147,0.00152888,0.0
2023-02-28,0.0,-0.00055724,-0.00446795,8.084e-05
2023-03-01,-0.00209143,-0.00036529,-0.0031042,0.00113708
2023-03-02,-0.00026612,-0.00455823,-0.00127556,0.00208904
2023-03-03,-0.00125035,-0.00255039,0.00053529,-0.00429081
2023-03-06,0.00097317,0.00841648,0.00202739,-0.00026425
2023-03-07,0.00037375,0.00288132,0.00137696,-0.00188073
2023-03-08,0.001365,0.00232717,-0.00173988,0.0008963
2023-03-09,-0.00047308,0.00486328,0.002352,-0.00011194
2023-03-10,-0.00065628,0.01244642,-0.00108443,0.00248326
2023-03-13,0.00058591,0.00181255,0.00127278,-0.00113703
2023-03-14,0.00147612,-0.00073121,0.00312182,0.00291696
2023-03-15,-0.00034108,-0.00054649,0.00011181,0.00466168
2023-03-16,0.0003875,0.0016234,0.00040062,0.00647589
2023-03-17,-0.00044338,0.00100362,-0.00056809,0.00282625
2023-03-20,0.0013941,0.0,0.00272091,0.00028612
2023-03-21,-0.00089322,0.0,-0.00391232,0.00104808
2023-03-22,0.00087209,0.0,0.00016793,-1.091e-05
2023-03-23,0.00065472,0.0,0.00313416,0.0
2023-03-24,-0.00036485,0.0,-0.00346842,0.0
2023-03-27,-0.0005864,0.0,-0.00051321,0.0
2023-03-28,0.00190631,0.0,-0.00439719,0.0
2023-03-29,0.0007533,0.0,0.00060013,0.0
2023-03-30,-0.00041764,0.0,0.00138698,0.0
2023-03-31,-0.00195062,0.0,-0.00233026,0.0
2023-04-03,0.00236334,0.0,-0.00499973,0.0
2023-04-04,0.00141806,0.0,0.00142355,0.0
2023-04-06,0.00127299,0.0,0.00041422,0.0
2023-04-07,0.00071197,0.00214805,-0.00252193,0.0
2023-04-10,-0.00062192,0.01830988,-0.00121698,0.0
2023-04-11,-0.00038501,-0.00082564,0.00151128,0.0
2023-04-12,0.00052522,-0.00633516,-0.00190511,0.0
2023-04-13,-0.00029712,0.00267958,-0.00051971,0.0
2023-04-14,-0.00084924,0.00479192,-0.00031199,0.0
2023-04-17,0.0,0.0,0.00264798,0.0
2023-04-18,0.0,-0.0050442,-0.00092435,-0.00373998
2023-04-19,0.0,0.00585329,-0.0011329,-0.00514934
2023-04-20,0.0,0.00568177,0.00293943,0.0009063
2023-04-21,0.0,-0.00072953,-0.00072564,-0.00016097
2023-04-24,0.0,-0.00513368,-0.00121656,0.00313951
2023-04-25,0.0,-0.00027498,-0.0028893,-6.539e-05
2023-04-26,-0.00044405,-0.00637217,-0.00235791,0.0
2023-04-27,-0.00052379,0.00184548,0.00295198,0.0
2023-04-28,-0.00125921,-0.00064473,0.00048266,0.0
2023-05-04,-0.00108589,-0.00258057,0.00170269,-0.00285431
2023-05-05,-0.00058609,0.00194044,0.00040606,0.00758554
2023-05-08,-0.00040637,0.00373503,0.00309615,0.00189709
2023-05-09,-0.00074491,0.00188353,0.00019762,0.00400623
2023-05-10,0.0006334,0.00169658,-0.00138305,-0.00125067
2023-05-11,0.00113453,0.0011444,0.00291125,0.00167959
2023-05-12,-0.00078549,-0.00338354,-0.00076093,0.00207916
2023-05-15,-0.0001728,0.00408321,-0.00065809,0.00220688
2023-05-16,-0.00044546,0.00338122,0.00081845,-0.0010585
2023-05-17,2.435e-05,-0.00045538,0.00082719,0.0
2023-05-18,-0.00031414,-0.00200459,-0.00252647,0.0
2023-05-19,-0.00011936,0.00223687,-0.00260819,0.0
2023-05-22,0.00111825,-0.00901861,-0.00191642,0.0
2023-05-23,9.73e-06,-0.00317145,-0.00276191,0.0
2023-05-24,0.0011973,0.00562533,-0.00169778,0.0
2023-05-25,0.00142677,-0.00018341,-0.00471246,0.0
2023-05-26,-0.00088348,-0.00298089,0.00375154,0.0
2023-05-29,0.00109319,0.00331178,-0.00410842,0.0
2023-05-30,-0.00018443,0.00220056,-0.00159476,0.0
2023-05-31,0.00117229,-0.00228722,0.00418935,0.00443341
2023-06-01,-0.00053576,-0.00013755,-0.00343846,0.00138831
2023-06-02,-0.00077133,0.00252206,0.00078373,-0.00159287
2023-06-05,-0.00093941,-0.00219553,0.00133703,-0.00072877
2023-06-06,-0.00055397,-4.584e-05,-0.00259419,-5.64e-05
2023-06-07,0.00036223,-0.00100855,-0.00097535,0.0
2023-06-08,-0.00090402,-0.00073423,0.00016272,0.0
2023-06-09,-0.00127456,0.00381161,0.00069861,0.0
2023-06-12,0.00192646,-0.00251617,-0.00216132,0.0
2023-06-13,-0.00010057,0.00220147,0.00098716,0.0
2023-06-14,-0.00034142,0.00265427,-0.00366708,0.0
2023-06-15,0.00255346,-4.564e-05,0.002143,0.0
2023-06-16,-0.00028623,-9.129e-05,-0.00203293,0.0
2023-06-19,-0.00097055,-0.00104991,0.0005477,0.0
2023-06-20,1.775e-05,0.001114,0.00193032,0.0
2023-06-21,0.0,-0.00188535,-0.00138984,0.0
2023-06-26,0.0,-0.00131234,0.00263956,0.0
2023-06-27,0.0,0.0,0.00233585,0.0
2023-06-28,0.0,0.0,0.00107924,0.0
2023-06-29,0.0,0.0,0.00046749,0.0
2023-06-30,0.0,0.0,0.00050541,0.0
2023-07-03,0.0,0.0,0.00082922,0.0
2023-07-04,0.0,0.0,-0.00180944,0.0
2023-07-05,0.0,-0.00477013,-0.00214664,0.0
2023-07-06,0.0,0.00911023,0.00159671,0.0
2023-07-07,0.0,0.00057451,-0.00405701,-0.00116132
2023-07-10,0.0,0.0037276,0.00240578,0.00217083
2023-07-11,0.0,0.00444925,0.00412113,-0.00029538
2023-07-12,0.0,0.00528833,0.00099035,-0.00177281
2023-07-13,0.0,0.01101559,-0.00386233,0.00108531
2023-07-14,0.0,-0.00727557,0.0025021,-0.00226682
2023-07-17,0.0,-0.00302832,-0.00188618,0.00642079
2023-07-18,0.00127197,0.00100652,0.00271055,-0.00235563
2023-07-19,0.0003881,-0.00722705,-0.00253189,-0.00049191
2023-07-20,0.0010814,0.00468431,-0.00133596,0.00049216
2023-07-21,-0.00157432,0.0069847,-0.00174862,0.00147574
2023-07-24,-0.00058706,-0.00342343,0.00131137,-0.00176828
2023-07-25,-0.00077188,-0.00165033,-6.692e-05,0.00423172
2023-07-26,0.00074818,-0.0019675,-0.00240916,0.00039199
2023-07-27,-0.00086899,-0.00487893,8.625e-05,-0.00421223
2023-07-28,-0.00022351,0.00066035,0.0006516,-0.00245933
2023-07-31,-0.00081162,-0.00247693,-0.00038305,-0.00069031
2023-08-01,-0.00136677,-0.00392398,0.00713698,0.00098684
2023-08-02,0.00136864,-0.00750587,-0.00360503,-0.00069011
2023-08-03,0.00182884,0.0022092,0.00343669,-0.00187444
2023-08-04,0.00119434,-0.00643007,-0.00126532,-0.00365708
2023-08-07,0.00092136,0.01843924,-0.00022862,0.01103383
2023-08-08,-0.00077517,0.00263943,0.00885142,0.00062553
2023-08-09,-0.00037334,-0.00108184,-0.00032111,-0.00240244
2023-08-10,0.00108648,-0.00556849,0.00096363,0.00097312
2023-08-11,-0.00443812,0.00029352,0.0030108,-0.00128641
2023-08-14,-0.00067161,0.00287751,0.00016938,-0.00123891
2023-08-15,0.00531802,0.00101476,7.527e-05,0.00139663
2023-08-16,-0.00039723,0.0,-0.00384772,0.0
2023-08-17,0.00021808,0.0,-0.00167158,0.0
2023-08-18,0.0007413,0.0,-0.0026109,0.0
2023-08-21,-0.00086179,0.0,0.00275051,0.0
2023-08-22,0.0001066,0.0,-0.00125798,0.0
2023-08-23,0.00103686,0.0,0.00106069,0.0
2023-08-24,0.00038237,0.0,0.00072845,0.0
2023-08-25,-0.00010644,0.0,-0.00087918,0.0
2023-08-28,0.00124357,0.0,0.00358603,0.0
2023-08-29,-0.00105838,0.0,0.00263984,-0.00111321
2023-08-30,0.0008418,0.0,0.00226617,-0.0011023
2023-08-31,0.00040121,0.0,-0.0010883,-0.00413821
2023-09-01,0.00247877,0.0,-0.0016718,0.00197876
2023-09-04,0.00147491,0.0,-0.00148645,0.00254756
2023-09-05,0.00196846,0.00024253,0.0006878,0.00112281
2023-09-06,0.00060043,0.00168062,-0.00306942,0.00214471
2023-09-07,-0.00050886,0.00550246,-0.00066111,0.00176707
2023-09-08,-0.00148892,0.00377682,0.00201299,-0.00158756
2023-09-11,0.00173165,-0.00243095,0.00063192,0.00583032
2023-09-12,0.00172865,0.00213226,-0.0009897,0.00111246
2023-09-13,-0.0012607,0.00632954,-0.00140582,-0.00113072
2023-09-14,0.00196783,-0.00390887,0.00357147,0.0
2023-09-15,-0.00055087,-0.00325531,-0.00303153,0.00048793
2023-09-18,0.00277982,0.00110058,0.00457057,0.0010144
2023-09-19,-0.00025809,0.0068554,-0.00355334,-0.0008185
2023-09-20,0.00107089,-0.00164226,0.00284903,-0.00156032
2023-09-21,-0.0016858,0.00286313,0.00149573,-0.00111346
2023-09-22,-0.00077974,-0.00445975,-0.00145592,-0.00052802
2023-09-25,-2.872e-05,0.00095294,-0.00350871,0.00230885
2023-09-26,1.436e-05,0.00219769,-0.00063247,-0.00140555
2023-09-27,0.00081387,-0.00059215,0.00213476,-0.00065293
2023-09-28,-0.00291799,-0.00153888,-0.00182859,-0.00318173
2023-10-09,0.0027922,-0.00687737,0.00728998,0.00489623
2023-10-10,-0.00149268,-0.00238299,-0.00071247,-0.00304645
2023-10-11,-0.00145658,0.00259522,0.00228904,0.00100879
2023-10-12,0.00084451,-0.00207797,-0.00124487,0.00066519
2023-10-13,0.0004219,-0.00063725,0.00058104,0.0
2023-10-16,-0.00159105,0.00012272,0.00068373,0.0
2023-10-17,0.00119519,0.0,-0.00171283,0.0
2023-10-18,0.00063763,0.0,0.0002719,0.0
2023-10-19,-0.00057015,0.0,0.00257764,0.0
2023-10-20,5.273e-05,0.0,0.00047681,0.0
2023-10-23,-0.00123676,0.0,-0.00390607,0.0
2023-10-24,0.00135828,0.0,-0.0014541,0.0
2023-10-25,0.00029238,0.0,-1.879e-05,0.0
2023-10-26,0.00031146,0.0,-0.00147504,0.0
2023-10-27,0.00026346,0.0,-0.00224876,0.0
2023-10-30,0.00060819,0.0,0.00156542,0.0
2023-10-31,-0.00055518,0.0,-0.00161005,0.0
2023-11-01,0.00054112,0.0,-0.0021219,0.0
2023-11-02,0.00033024,0.0,-0.0012853,0.0
2023-11-03,0.00102388,0.0,0.00080435,0.0
2023-11-06,0.00063091,0.0,0.00292169,0.0
2023-11-07,0.00106518,0.0,0.00192326,0.0
2023-11-08,0.00125013,0.00054165,0.00231477,0.0
2023-11-09,0.00101506,0.00229764,0.00104206,0.0
2023-11-10,-0.00038086,-0.00179092,-0.00144423,0.0
2023-11-13,0.00116206,-0.00453915,0.00348433,0.00149021
2023-11-14,-0.00074685,-0.00130668,-0.00109501,-0.00126921
2023-11-15,-0.00109493,-0.00043312,-0.00250162,-0.00343123
2023-11-16,0.00198733,0.0046039,-7.514e-05,0.00098093
2023-11-17,-0.0007943,0.00312709,0.00125874,0.00045078
2023-11-20,0.00042841,-0.00208719,-0.00049723,0.00234106
2023-11-21,-0.0019175,0.00105924,0.00027221,0.00015636
2023-11-22,0.00066264,-0.00277981,0.00245857,-0.00410374
2023-11-23,0.00019533,0.00400149,-0.00049613,0.00112827
2023-11-24,0.00057157,5.374e-05,-0.00012175,0.00320461
2023-11-27,0.00420819,-0.00167473,0.00453345,-0.00228588
2023-11-28,-0.00143635,-0.00184799,0.00118419,0.00247715
2023-11-29,-0.00128651,0.00133014,-6.519e-05,0.00420954
2023-11-30,0.00244799,-0.00310552,0.00192799,-0.00128383
2023-12-01,0.00050263,0.00524901,0.00142229,0.00195743
2023-12-04,-0.00327492,0.00255258,-0.00215361,-0.00063176
2023-12-05,6.181e-05,0.00159912,-0.00201872,0.00357902
2023-12-06,0.00023298,0.00528918,-0.00284311,0.00495205
2023-12-07,-0.00348911,-0.00926283,0.00073851,-0.01344386
2023-12-08,-0.00229447,-0.00441501,-0.00592242,0.00051555
2023-12-11,-0.00235712,0.00218581,-0.00108066,-0.00427369
2023-12-12,0.00248729,-0.00173227,-0.00086546,0.0
2023-12-13,-0.00329382,0.00208593,-0.00206196,0.0
2023-12-14,-0.00196651,0.00089723,-7.548e-05,-0.00080656
2023-12-15,0.00618029,0.00018825,-0.00434032,-0.00027494
2023-12-18,-0.00096959,0.00140713,0.00156364,-0.00276
2023-12-19,0.00071236,0.00056385,0.00041632,0.00010834
2023-12-20,0.00161959,0.00169955,0.00016078,-0.00059089
2023-12-21,0.0021655,-0.00200028,9.456e-05,0.00090657
2023-12-22,-0.00180861,-0.00057265,0.0030163,-0.00027566
2023-12-25,0.00127786,-0.00131607,-0.00591075,-0.00013787
2023-12-26,-4.762e-05,0.00064545,-0.00039829,-0.00143798
2023-12-27,-0.00238114,-0.0004569,-0.00304529,-0.00144991
2023-12-28,-0.00033893,0.00050192,0.00365409,0.00046425
2023-12-29,0.00021011,0.00374463,-0.00084383,0.0026756
2024-01-02,0.00054904,0.00216878,-0.00037008,-0.00067942
2024-01-03,0.00129789,0.0004631,0.00205043,0.00210863
2024-01-04,-0.00243038,-0.00022254,0.00091891,-0.00088494
2024-01-05,-0.0002293,0.0,0.00081396,-0.00186987
2024-01-08,-0.00233174,0.00226151,0.00301675,2.958e-05
2024-01-09,0.00079024,-0.00248737,0.00163112,-0.00064087
2024-01-10,-0.00064605,0.00012468,-0.00418883,-0.00406474
2024-01-11,0.00159462,-0.0005877,0.0010587,-0.00190198
2024-01-12,-0.00016734,0.00134537,-0.00043436,-0.00504191
2024-01-15,-0.000263,-0.00477811,-0.00145481,0.00140652
2024-01-16,-0.00095661,0.00072418,-0.00446539,-0.00341673
2024-01-17,-0.00070857,-0.0004735,6.652e-05,0.00058973
2024-01-18,0.0009103,-0.00185916,0.00105476,-0.00310675
2024-01-19,0.00042602,0.00070744,-0.00284771,-0.0009219
2024-01-22,-0.00105262,0.00574499,0.00092339,0.00104311
2024-01-23,-0.00040233,-0.00368355,0.00092254,0.00322627
2024-01-24,0.00072353,-0.00196732,0.00169134,-0.00098874
2024-01-25,-0.00070386,0.00267299,0.00236198,-0.0024693
2024-01-26,-0.00216098,0.00072094,-0.0002082,-0.00284622
2024-01-29,0.00084514,0.0,-0.00087083,-0.00201443
2024-01-30,0.00025908,0.0,0.00228317,0.00172176
2024-01-31,-0.00066193,0.0,0.00299634,0.00327743
2024-02-01,0.00135834,0.0,0.00292142,0.00109225
2024-02-02,-0.00019173,0.0,0.00094904,0.00015015
2024-02-05,-0.0002493,0.0,-0.00016898,-0.00100082
2024-02-06,0.00058983,0.0,-0.00169944,-0.00264481
2024-02-07,-0.00037382,0.0,0.00031037,-0.00070314
2024-02-08,0.00015342,0.0,0.00153256,-0.00216115
2024-02-19,-0.00151478,0.0,-0.00199961,0.00054398
2024-02-20,0.00071053,-0.00066681,0.00024457,-0.00206397
2024-02-21,0.00205332,0.00071389,0.00117554,-0.00221958
2024-02-22,0.00071815,-0.0029427,0.00036634,0.00252786
2024-02-23,-0.00026313,0.00185132,-0.00015963,0.00091782
2024-02-26,-0.00155049,0.0012855,0.00071374,-0.00189442
2024-02-27,0.00069497,-0.0020595,-0.00132324,2.019e-05
2024-02-28,0.00040711,-0.00075046,0.00142836,-0.00188788
2024-02-29,0.00163258,0.00075996,-0.00328429,-0.00116319
2024-03-01,0.00021987,0.00062537,0.00138395,-0.00060759
2024-03-04,0.00062602,0.0005357,-0.00192733,0.00111459
2024-03-05,-0.00166197,-0.00027663,0.00366429,-0.000334
2024-03-06,0.00035878,-0.00302592,0.00141719,-0.00265268
2024-03-07,0.00017215,-0.0012982,3.749e-05,-0.00101517
2024-03-08,0.00041596,-0.00011654,0.00019681,-0.00059956
2024-03-11,-0.00129517,0.00279733,0.00152729,0.00107782
2024-03-12,0.00181845,-0.00109972,-0.00302186,-0.00115791
2024-03-13,-0.00201578,0.00078766,0.0019331,0.00072851
2024-03-14,-0.0013354,-0.00117161,0.00123629,-0.00694251
2024-03-15,-0.0002791,0.00051038,-0.00293725,0.0051572
2024-03-18,0.00113137,-0.00108289,-0.00124779,-0.00098746
2024-03-19,0.00071351,-0.00032253,0.00094875,-0.00379072
2024-03-20,0.00067472,-0.00206128,-0.00195201,-0.00537016
2024-03-21,0.0005069,-0.00020655,-0.00154209,0.00616018
2024-03-22,0.0005401,-0.00016168,0.0039177,-0.00236108
2024-03-25,0.00061624,0.00097026,-0.00096622,-0.00721271
2024-03-26,0.00079728,0.00308747,-0.00115495,0.0024045
2024-03-27,-0.00080618,0.00232637,-0.00019742,0.00133835
2024-03-28,0.0005064,0.00183892,-0.00368581,7.197e-05
2024-03-29,-0.0023455,0.00105143,0.00214228,0.00150095
2024-04-01,-0.00049264,0.00189593,0.00052736,-0.00337722
2024-04-02,1.247e-05,-0.00543715,-0.00110123,-0.00168918
2024-04-03,0.0,-0.00526142,-0.00156415,-0.00931653
2024-04-08,0.0,-0.00260421,-0.00453937,0.00916462
2024-04-09,0.0,-0.0012785,-0.00181076,0.01889548
2024-04-10,0.0,-0.00062204,0.00416944,2.026e-05
2024-04-11,0.0,0.00258892,-0.00273341,-0.0007191
2024-04-12,0.0,0.0013586,-0.00091996,0.0017433
2024-04-15,0.0,1.797e-05,0.00189856,0.00545351
2024-04-16,0.0,0.00138368,7.58e-05,-0.00117736
2024-04-17,0.0,0.00039479,-0.0005116,0.0028008
2024-04-18,-0.00040557,0.00038567,0.00221808,0.00151705
2024-04-19,0.00024415,-0.00176621,0.00060531,-0.00024075
2024-04-22,-0.00013162,-0.00047602,-0.00169195,0.00445504
2024-04-23,-0.00129479,-0.00974948,0.00058703,0.0023475
2024-04-24,0.0003331,0.00068056,0.00023657,-0.00064779
2024-04-25,0.00043361,0.0027204,-0.00163666,0.00373966
2024-04-26,-0.00091952,-0.00144694,-0.00298494,-0.00099353
2024-04-29,-4.314e-05,-0.0031426,0.00107399,5.967e-05
2024-04-30,-0.00044343,0.00065412,0.00121525,0.0024762
2024-05-06,0.0004652,-0.00275097,0.00293962,0.00132928
2024-05-07,0.00047937,-0.00294974,-0.00259063,-0.00131761
2024-05-08,-0.00033779,-0.00219146,-0.00117545,0.00173598
2024-05-09,0.00024924,0.00024708,0.00409992,-0.00020796
2024-05-10,0.00049835,-0.00139063,-0.00125709,-0.0010301
2024-05-13,-0.00034244,-0.00408608,0.00232807,0.00072379
2024-05-14,-0.0005893,-0.00317373,-0.00043432,-0.00069355
2024-05-15,0.00021573,0.00582318,-6.612e-05,0.00086258
2024-05-16,0.00072612,0.00199099,0.00064236,0.00256569
2024-05-17,-0.00129792,9.622e-05,-0.00286988,0.00068177
2024-05-20,0.00030452,0.00376111,0.00010414,-0.00019748
2024-05-21,6.472e-05,-0.00083007,0.00058693,0.00140239
2024-05-22,-0.00072866,-0.00212711,-0.00142861,0.00164493
2024-05-23,7.2e-06,0.00046658,0.00058742,-0.00199907
2024-05-24,-0.00022547,0.00022861,-0.00084274,0.0006906
2024-05-27,-0.0005008,0.00160905,-0.00368655,0.00212952
2024-05-28,-0.00211144,0.00271091,0.00252069,0.00198726
2024-05-29,-0.0008804,-0.00356836,-0.00110062,0.0022386
2024-05-30,-0.00156975,0.00398311,0.00138679,-0.00020755
2024-05-31,0.00235833,0.00159238,-0.00077781,0.0
2024-06-03,0.00194381,-0.00166253,0.00021833,0.0
2024-06-04,-0.00079234,0.00097287,0.00015185,0.0
2024-06-05,-0.00066321,0.00070927,0.00226794,0.0
2024-06-06,-0.00124074,-0.00032694,-0.00266046,0.0
2024-06-07,-0.00049114,0.0,-0.00161382,0.0
2024-06-11,0.00010598,0.0,-0.00024722,0.0
2024-06-12,5.78e-05,0.0,-0.00252036,0.0
2024-06-13,-0.00190738,0.0,-0.00149697,0.0
2024-06-14,-0.00064666,0.0,0.00107905,0.0
2024-06-17,0.00083058,0.0,0.00236563,0.0
2024-06-18,-0.00081542,0.0,-0.00166535,0.0
2024-06-19,-0.00084988,0.0,-0.00048614,0.0
2024-06-20,4.83e-06,0.0,-0.00130654,0.0
2024-06-21,-0.00019332,0.0,0.00010504,0.0
2024-06-24,-0.00018369,0.0,0.00062064,0.0
2024-06-25,-0.00043997,0.0,0.00066797,0.0
2024-06-26,-0.00095287,0.0,-0.00064845,0.0
2024-06-27,0.00049384,0.0,0.00169851,0.0
2024-06-28,0.00030487,0.0,-0.00014289,-0.00098528
2024-07-01,-0.00090464,0.00386958,-0.00101943,-0.0082585
2024-07-02,0.00044063,0.01249264,-0.00073436,-0.00076152
